,Liquidity_Samples
7994,1.4688388272716122e+25
7995,1.5085109518365985e+25
7996,1.497426036797755e+25
7997,1.4688318778104998e+25
7998,1.4783377560768667e+25
7999,1.5349190576378883e+25
8000,1.5108720473593429e+25
8001,1.5121367857227765e+25
8002,1.4205639469950078e+25
8003,1.5228758234638316e+25
8004,1.5069430517565893e+25
8005,1.4126291522872254e+25
8006,1.5097320537812457e+25
8007,1.4787600597465513e+25
8008,1.4457128579694006e+25
8009,1.4655050768752908e+25
8010,1.523791026153687e+25
8011,1.4972025403299216e+25
8012,1.4816150147010415e+25
8013,1.4590625120157476e+25
8014,1.4910692060662171e+25
8015,1.5046653870906522e+25
8016,1.5466656691803357e+25
8017,1.5323275664383412e+25
8018,1.4747429096965465e+25
8019,1.5218075255894892e+25
8020,1.4568952707190783e+25
8021,1.5312502269706992e+25
8022,1.4129035386965333e+25
8023,1.491856506974502e+25
8024,1.5059010823722053e+25
8025,1.459786783331518e+25
8026,1.4836799215194037e+25
8027,1.3901496054308096e+25
8028,1.466272118649527e+25
8029,1.4811825022085473e+25
8030,1.4463667050348046e+25
8031,1.4831385161663728e+25
8032,1.4920406767638086e+25
8033,1.5330407215349072e+25
8034,1.4620063318958287e+25
8035,1.5151652239174123e+25
8036,1.5365398900831633e+25
8037,1.4381293606244486e+25
8038,1.5178363697532627e+25
8039,1.5066122277002438e+25
8040,1.4925606952431182e+25
8041,1.449736592334047e+25
8042,1.4878412747831669e+25
8043,1.5159372587481944e+25
8044,1.4393105728636996e+25
8045,1.4370753482686623e+25
8046,1.4830847634820826e+25
8047,1.5226130656391054e+25
8048,1.4658645285274478e+25
8049,1.5080410530392374e+25
8050,1.5116509991239545e+25
8051,1.4914265160874095e+25
8052,1.535130268771571e+25
8053,1.4247829106890268e+25
8054,1.5417710411971866e+25
8055,1.5026936331913737e+25
8056,1.4656337624106913e+25
8057,1.4669029940399913e+25
8058,1.4641031732063784e+25
8059,1.515010719657111e+25
8060,1.50034682568013e+25
8061,1.5344594686478317e+25
8062,1.483443741854581e+25
8063,1.464290629447255e+25
8064,1.4721014341938605e+25
8065,1.4434025961122221e+25
8066,1.5436977113107882e+25
8067,1.5003458414405922e+25
8068,1.5464277605149774e+25
8069,1.5462418643141082e+25
8070,1.4656228481557884e+25
8071,1.507057746921118e+25
8072,1.5135517696228897e+25
8073,1.4413464534657647e+25
8074,1.4844273598603736e+25
8075,1.5905660619318539e+25
8076,1.4763172449525473e+25
8077,1.5420994716553574e+25
8078,1.4893708591998476e+25
8079,1.461431162294199e+25
8080,1.4504012743503732e+25
8081,1.5341403354217837e+25
8082,1.5271016281371856e+25
8083,1.474579463025951e+25
8084,1.4951964270758468e+25
8085,1.4589315717838556e+25
8086,1.529657687045232e+25
8087,1.453102272890252e+25
8088,1.4623109742941032e+25
8089,1.4792180580908894e+25
8090,1.4834077585692418e+25
8091,1.5107041683726831e+25
8092,1.5304413797433996e+25
8093,1.4652874187826665e+25
8094,1.4338938569583193e+25
8095,1.5195783019184045e+25
8096,1.4314668024512705e+25
8097,1.5507494207109e+25
8098,1.4499797107962621e+25
8099,1.5310256931699884e+25
8100,1.4803578828516118e+25
8101,1.4592785716024066e+25
8102,1.5208885853472496e+25
8103,1.5905037001747727e+25
8104,1.4542877442772718e+25
8105,1.4965403985053365e+25
8106,1.4609616915048717e+25
8107,1.4671049458315995e+25
8108,1.5475536008596386e+25
8109,1.5870602887409967e+25
8110,1.5771615353606337e+25
8111,1.4597668757577574e+25
8112,1.4454335744460749e+25
8113,1.56288981286833e+25
8114,1.4132938805088184e+25
8115,1.4773886945722555e+25
8116,1.5087136271096323e+25
8117,1.5397612335019697e+25
8118,1.3822507411801157e+25
8119,1.4529606001220352e+25
8120,1.528545222044186e+25
8121,1.4825204137881073e+25
8122,1.4294548514232295e+25
8123,1.5692424788996887e+25
8124,1.5294713812204222e+25
8125,1.4782909375794178e+25
8126,1.4988578314112592e+25
8127,1.4460213099097922e+25
8128,1.493449897408616e+25
8129,1.540188637547308e+25
8130,1.5111834234340742e+25
8131,1.455186513608412e+25
8132,1.5334843303649892e+25
8133,1.4506968563658697e+25
8134,1.5038925857532572e+25
8135,1.5592230489535632e+25
8136,1.480773208326065e+25
8137,1.512102578570037e+25
8138,1.481713246905141e+25
8139,1.4442020411247694e+25
8140,1.4671263297935738e+25
8141,1.493000793492966e+25
8142,1.4832787083889334e+25
8143,1.5318257270577925e+25
8144,1.445437314417537e+25
8145,1.544224907642689e+25
8146,1.5034080411237167e+25
8147,1.523705262113662e+25
8148,1.458438030510643e+25
8149,1.4583812096407274e+25
8150,1.5220034573608396e+25
8151,1.5762666733274385e+25
8152,1.5509889064139571e+25
8153,1.481270183281126e+25
8154,1.5033650541774029e+25
8155,1.4810733097233876e+25
8156,1.582505362382666e+25
8157,1.4813138038707263e+25
8158,1.4572616934856336e+25
8159,1.5344672518902931e+25
8160,1.492698389061748e+25
8161,1.495138772957667e+25
8162,1.46545994424519e+25
8163,1.4914240565681758e+25
8164,1.4535474319337074e+25
8165,1.561981612019899e+25
8166,1.4522518503283682e+25
8167,1.4697419001054033e+25
8168,1.478304721615462e+25
8169,1.4297462014136871e+25
8170,1.5272586562597418e+25
8171,1.5133683646652646e+25
8172,1.4679307240996997e+25
8173,1.5219485603411524e+25
8174,1.3722729644549323e+25
8175,1.5006456247323723e+25
8176,1.4102142463945585e+25
8177,1.4338653534790742e+25
8178,1.4745261493260837e+25
8179,1.4799841205300195e+25
8180,1.4327075230901953e+25
8181,1.5040180446796158e+25
8182,1.4796863925643362e+25
8183,1.4754538978267672e+25
8184,1.4589786084565207e+25
8185,1.5412370622447652e+25
8186,1.4455530938983437e+25
8187,1.4516641069409347e+25
8188,1.5300873732465623e+25
8189,1.4451156258951056e+25
8190,1.4784343495410827e+25
8191,1.4669295662482548e+25
8192,1.5209830129395747e+25
8193,1.497852547676296e+25
8194,1.4434080725559082e+25
8195,1.4534907080654292e+25
8196,1.5055909134723423e+25
8197,1.4944342669086239e+25
8198,1.4671189780955018e+25
8199,1.4658782796461618e+25
8200,1.5445496030399962e+25
8201,1.4674044258541622e+25
8202,1.4669935743271143e+25
8203,1.4748612770065515e+25
8204,1.5263156740815718e+25
8205,1.4498890628961188e+25
8206,1.4706424503545552e+25
8207,1.4540840327076987e+25
8208,1.4858894233620578e+25
8209,1.4694732281660781e+25
8210,1.4601260158915167e+25
8211,1.455099960158102e+25
8212,1.5480420235334583e+25
8213,1.5311101983424759e+25
8214,1.5675291167900072e+25
8215,1.4285586675964502e+25
8216,1.448840155438011e+25
8217,1.4234040971593275e+25
8218,1.505458289838354e+25
8219,1.5500905227128505e+25
8220,1.4559095840455038e+25
8221,1.4825359380563624e+25
8222,1.395327814343884e+25
8223,1.4764367258715042e+25
8224,1.4476936555863054e+25
8225,1.5262137024551187e+25
8226,1.4783824969790413e+25
8227,1.5080475194807134e+25
8228,1.504022184437322e+25
8229,1.50836183348282e+25
8230,1.5206111027429383e+25
8231,1.487036407430645e+25
8232,1.5429881261672027e+25
8233,1.4644166629589133e+25
8234,1.4790238056858356e+25
8235,1.4026467708021713e+25
8236,1.4792112583285244e+25
8237,1.5256134792414434e+25
8238,1.4929375663332157e+25
8239,1.5061100650575853e+25
8240,1.5029842766435186e+25
8241,1.4394203758713512e+25
8242,1.5286519731629442e+25
8243,1.5138321881866489e+25
8244,1.5167901155735721e+25
8245,1.4584099351963154e+25
8246,1.4981792803391185e+25
8247,1.4248223739328245e+25
8248,1.4764204528083443e+25
8249,1.507152191507462e+25
8250,1.4389381164812145e+25
8251,1.5534914450768721e+25
8252,1.4999549822582111e+25
8253,1.5275832132706056e+25
8254,1.572465199151901e+25
8255,1.5734283363473237e+25
8256,1.5407864648743751e+25
8257,1.4544666494787616e+25
8258,1.4845439533953615e+25
8259,1.472481153748937e+25
8260,1.4476732430240462e+25
8261,1.516532843622545e+25
8262,1.4346436244299188e+25
8263,1.4413337613719176e+25
8264,1.541743563720208e+25
8265,1.4734921053737137e+25
8266,1.4588376482490287e+25
8267,1.462094124042253e+25
8268,1.491325311593636e+25
8269,1.4806992741773823e+25
8270,1.5396199167860823e+25
8271,1.493784171543144e+25
8272,1.4713175767709587e+25
8273,1.482007540463002e+25
8274,1.4801684628526804e+25
8275,1.5040585729701308e+25
8276,1.4672528821977443e+25
8277,1.524644498794909e+25
8278,1.4750299320997652e+25
8279,1.4527454652577237e+25
8280,1.4662403448862608e+25
8281,1.4898793824101945e+25
8282,1.5521224487119518e+25
8283,1.4777100707773288e+25
8284,1.4904831987609088e+25
8285,1.4891700322087132e+25
8286,1.481330654908675e+25
8287,1.4331565716604392e+25
8288,1.4202404523938078e+25
8289,1.4111433346475502e+25
8290,1.4687809356994367e+25
8291,1.5173231177451915e+25
8292,1.490384928368692e+25
8293,1.560745440610509e+25
8294,1.46247123295736e+25
8295,1.424863055681353e+25
8296,1.4883519391140724e+25
8297,1.429864325109046e+25
8298,1.5805932710482572e+25
8299,1.4785293145418798e+25
8300,1.4576090568017516e+25
8301,1.5109138062033076e+25
8302,1.5461546437304672e+25
8303,1.491823909033559e+25
8304,1.5385988444594511e+25
8305,1.435943972658706e+25
8306,1.5506940539474525e+25
8307,1.4716221898321826e+25
8308,1.4641506875219536e+25
8309,1.5517017590499464e+25
8310,1.3945307964467753e+25
8311,1.5672694865447156e+25
8312,1.457208125230479e+25
8313,1.499493116314027e+25
8314,1.5612390089743483e+25
8315,1.5138156051786815e+25
8316,1.4710118164707023e+25
8317,1.4666245396440734e+25
8318,1.4594998625373837e+25
8319,1.458479120473852e+25
8320,1.4625405725374827e+25
8321,1.506694656656112e+25
8322,1.445652403248086e+25
8323,1.5103441252078971e+25
8324,1.4763095040367185e+25
8325,1.5210570870488575e+25
8326,1.5148326566557158e+25
8327,1.4828694196728258e+25
8328,1.4675578193007336e+25
8329,1.4813221555289244e+25
8330,1.5399249381394643e+25
8331,1.4615407677429993e+25
8332,1.4435026834777059e+25
8333,1.578665589390354e+25
8334,1.455620320616409e+25
8335,1.4974933199647318e+25
8336,1.4701404008865435e+25
8337,1.4646132994340962e+25
8338,1.4632352328958724e+25
8339,1.4814273607018407e+25
8340,1.4525501858838957e+25
8341,1.515182727902125e+25
8342,1.4903708386550684e+25
8343,1.4547531496900264e+25
8344,1.495343503569832e+25
8345,1.4753005587637276e+25
8346,1.4579138410212498e+25
8347,1.4594485389847692e+25
8348,1.5346953917524574e+25
8349,1.4454287471759215e+25
8350,1.5356400412412344e+25
8351,1.524414876547076e+25
8352,1.5180945433138568e+25
8353,1.5907044169344065e+25
8354,1.5262732796126076e+25
8355,1.4793807257495686e+25
8356,1.4995075412456375e+25
8357,1.4799687311146372e+25
8358,1.4943505565206978e+25
8359,1.4628615778254583e+25
8360,1.4879314707040484e+25
8361,1.5015574405264016e+25
8362,1.4997162162775613e+25
8363,1.4903890387241265e+25
8364,1.5465302643574524e+25
8365,1.5254159371463845e+25
8366,1.4781905862247132e+25
8367,1.5019678785891635e+25
8368,1.4271929318499614e+25
8369,1.4676560906373082e+25
8370,1.5064856043870317e+25
8371,1.4131008419365273e+25
8372,1.4443649341321908e+25
8373,1.4800606630620205e+25
8374,1.5327302991524909e+25
8375,1.4701951198375525e+25
8376,1.5886564071459364e+25
8377,1.4947956518754532e+25
8378,1.439857024900398e+25
8379,1.5252371030820629e+25
8380,1.446353627323092e+25
8381,1.467107032575562e+25
8382,1.5339251572843935e+25
8383,1.5793081088570813e+25
8384,1.4502195238717388e+25
8385,1.468919720381301e+25
8386,1.5371980781919559e+25
8387,1.4876270440693075e+25
8388,1.5522546891374775e+25
8389,1.5121999163289297e+25
8390,1.5413805732069037e+25
8391,1.486223321561001e+25
8392,1.4834389556790767e+25
8393,1.4499598304800434e+25
8394,1.4564068106527678e+25
8395,1.5599086466078647e+25
8396,1.4861515388322584e+25
8397,1.4501029053917712e+25
8398,1.4482575298302964e+25
8399,1.494114031825658e+25
8400,1.528306866911651e+25
8401,1.4791592824396923e+25
8402,1.5008440983200754e+25
8403,1.5751822673796228e+25
8404,1.5066817708272547e+25
8405,1.4744599166499624e+25
8406,1.4890329907847658e+25
8407,1.4511538599428844e+25
8408,1.4980666057836886e+25
8409,1.4786715689429495e+25
8410,1.50975149469438e+25
8411,1.4968137946390696e+25
8412,1.4485729285383928e+25
8413,1.5205669916056955e+25
8414,1.4922887118467844e+25
8415,1.4954848101978632e+25
8416,1.4663546296929996e+25
8417,1.4752232346386632e+25
8418,1.5200276431356002e+25
8419,1.486079025242824e+25
8420,1.5214098268249932e+25
8421,1.527216594129387e+25
8422,1.4672168117668998e+25
8423,1.468064021103405e+25
8424,1.511493834243548e+25
8425,1.5130389890188278e+25
8426,1.4898395087092846e+25
8427,1.4713713020866577e+25
8428,1.471470121535659e+25
8429,1.4818806500376033e+25
8430,1.4065314131949216e+25
8431,1.4712848997850927e+25
8432,1.5555636931658746e+25
8433,1.3954697866322617e+25
8434,1.450625191196661e+25
8435,1.4896939785735138e+25
8436,1.4684225624338991e+25
8437,1.4636674553358668e+25
8438,1.535151723973057e+25
8439,1.4474344092365806e+25
8440,1.4937879955243898e+25
8441,1.5337704424991153e+25
8442,1.4444602199769986e+25
8443,1.4723321883366864e+25
8444,1.5398396929375915e+25
8445,1.4726202406854909e+25
8446,1.4570469773764748e+25
8447,1.4485195451141436e+25
8448,1.441498920383848e+25
8449,1.5653845787950095e+25
8450,1.4716058724194144e+25
8451,1.4979822055624492e+25
8452,1.5094202776704288e+25
8453,1.5438011452634607e+25
8454,1.472552768772483e+25
8455,1.4679151916682708e+25
8456,1.488927095314226e+25
8457,1.4791066995673293e+25
8458,1.472383601115482e+25
8459,1.4503943569532024e+25
8460,1.4579112951402925e+25
8461,1.50704518040878e+25
8462,1.4751347904662395e+25
8463,1.5093717429987128e+25
8464,1.5172503211619786e+25
8465,1.4868950558518424e+25
8466,1.502696118218254e+25
8467,1.5285633142292053e+25
8468,1.4978636679835287e+25
8469,1.4201274772313961e+25
8470,1.4469099070545927e+25
8471,1.4764590444955099e+25
8472,1.5090895075842474e+25
8473,1.503790633449522e+25
8474,1.470975781742036e+25
8475,1.416357576479109e+25
8476,1.437244207208617e+25
8477,1.5365005959946923e+25
8478,1.4679797187429111e+25
8479,1.4345191051870315e+25
8480,1.3737869772512505e+25
8481,1.465693149928849e+25
8482,1.431332618769552e+25
8483,1.492682680062441e+25
8484,1.4865730293176158e+25
8485,1.4850066569681569e+25
8486,1.4643826564565507e+25
8487,1.5212395763841555e+25
8488,1.5220339834188838e+25
8489,1.5190352179184116e+25
8490,1.439748808720854e+25
8491,1.5461316654768353e+25
8492,1.5199407294907267e+25
8493,1.5076018512217534e+25
8494,1.5154835993742237e+25
8495,1.514725096470932e+25
8496,1.4894263039527382e+25
8497,1.493713585834354e+25
8498,1.5101102684431867e+25
8499,1.5189913352793298e+25
8500,1.492135763203779e+25
8501,1.5395120346272174e+25
8502,1.4678888500263452e+25
8503,1.4207482005441114e+25
8504,1.492218922678783e+25
8505,1.4763848690776365e+25
8506,1.4338029309261106e+25
8507,1.5259599648774252e+25
8508,1.5509764624867934e+25
8509,1.4531269009273644e+25
8510,1.493590371189033e+25
8511,1.5234314688119269e+25
8512,1.4449479290984846e+25
8513,1.362184380934126e+25
8514,1.485600932412325e+25
8515,1.5364988804329003e+25
8516,1.4845190519329295e+25
8517,1.4510395660086656e+25
8518,1.550632202767403e+25
8519,1.4578141114289367e+25
8520,1.5198437240643402e+25
8521,1.4136487357301557e+25
8522,1.5012436693581708e+25
8523,1.417501965646383e+25
8524,1.522133693069813e+25
8525,1.475834598157134e+25
8526,1.4781962977946414e+25
8527,1.5054443677212535e+25
8528,1.4513228900356159e+25
8529,1.5056929207182664e+25
8530,1.5169966953919587e+25
8531,1.5528880767845122e+25
8532,1.4896152909464286e+25
8533,1.5101728445684855e+25
8534,1.4839593962833059e+25
8535,1.5071934154320037e+25
8536,1.4847966818548761e+25
8537,1.4978674925843584e+25
8538,1.4470107893287208e+25
8539,1.588004167489746e+25
8540,1.5108730538231211e+25
8541,1.43049594481101e+25
8542,1.5252701184829775e+25
8543,1.493354507969737e+25
8544,1.5015331428607586e+25
8545,1.4760324490348122e+25
8546,1.4799484818443285e+25
8547,1.5214994545267294e+25
8548,1.525071591534482e+25
8549,1.4773431472295061e+25
8550,1.488787639962595e+25
8551,1.5338012398639895e+25
8552,1.422774758344414e+25
8553,1.4849928459889742e+25
8554,1.4829995697889168e+25
8555,1.5445999642477038e+25
8556,1.4965570676607837e+25
8557,1.5498339024786805e+25
8558,1.5207596095939128e+25
8559,1.4486105010834997e+25
8560,1.6058844963441814e+25
8561,1.4983462195617927e+25
8562,1.5268911302365061e+25
8563,1.4986435590079507e+25
8564,1.45747936956158e+25
8565,1.472126765838041e+25
8566,1.5359884224021244e+25
8567,1.500776222130981e+25
8568,1.4492240226098758e+25
8569,1.4897545267929287e+25
8570,1.4732396111517092e+25
8571,1.48967841267627e+25
8572,1.4742358499941103e+25
8573,1.4615486505002148e+25
8574,1.4368118658764554e+25
8575,1.4720300135398111e+25
8576,1.4857815033323292e+25
8577,1.4601470441760413e+25
8578,1.5297384995706813e+25
8579,1.456609778671241e+25
8580,1.5158412074889218e+25
8581,1.4782810937845193e+25
8582,1.4399999285054705e+25
8583,1.5220590626138558e+25
8584,1.4791970530652998e+25
8585,1.4886766023414112e+25
8586,1.53538035652547e+25
8587,1.4954016739005583e+25
8588,1.4404989148394602e+25
8589,1.4988589468839912e+25
8590,1.5241070455810827e+25
8591,1.5311066370113906e+25
8592,1.4637590675533985e+25
8593,1.5060542080391568e+25
8594,1.417828117006133e+25
8595,1.4202866130116585e+25
8596,1.510491251075627e+25
8597,1.5082290394617713e+25
8598,1.456490855217287e+25
8599,1.4245294730071698e+25
8600,1.5030178401502047e+25
8601,1.5075458933761836e+25
8602,1.4707294504121847e+25
8603,1.5464211557261824e+25
8604,1.5428850532136845e+25
8605,1.4658829373148126e+25
8606,1.457941966180403e+25
8607,1.5810927619862043e+25
8608,1.4705205717026994e+25
8609,1.4452319070379454e+25
8610,1.5577763844117453e+25
8611,1.4692252263179596e+25
8612,1.5269806452617385e+25
8613,1.4581071818635848e+25
8614,1.483934063328956e+25
8615,1.5027736131417911e+25
8616,1.4747163965679508e+25
8617,1.4905307243554706e+25
8618,1.4607151071705605e+25
8619,1.4546340929181864e+25
8620,1.482357745761213e+25
8621,1.4406422798532602e+25
8622,1.5100575347734932e+25
8623,1.5809106076798292e+25
8624,1.5052256078058595e+25
8625,1.5585494812957626e+25
8626,1.4886764995220187e+25
8627,1.4743424155493226e+25
8628,1.4941792538865785e+25
8629,1.4944927402295145e+25
8630,1.4979013353829928e+25
8631,1.4840282223521917e+25
8632,1.4768906882460806e+25
8633,1.5011003375773458e+25
8634,1.4241057383639958e+25
8635,1.4888061842705198e+25
8636,1.5101061036346489e+25
8637,1.4813609870668278e+25
8638,1.434735550187115e+25
8639,1.466620659668395e+25
8640,1.5835448786985944e+25
8641,1.5063360667804705e+25
8642,1.4790804152999e+25
8643,1.424439170553749e+25
8644,1.4916350589626546e+25
8645,1.5309389374406402e+25
8646,1.4386363791557487e+25
8647,1.5159102635031668e+25
8648,1.520897544804041e+25
8649,1.4511069104718528e+25
8650,1.4856244151192372e+25
8651,1.5150123052205854e+25
8652,1.5267868485915632e+25
8653,1.5422922118447148e+25
8654,1.544188074544939e+25
8655,1.4578404048780533e+25
8656,1.4989250723461925e+25
8657,1.4140541944035092e+25
8658,1.4717576059734547e+25
8659,1.4776956992202756e+25
8660,1.4591200830330346e+25
8661,1.4461176444981355e+25
8662,1.53439787542197e+25
8663,1.4980002147841015e+25
8664,1.5218568808896648e+25
8665,1.4739926107887272e+25
8666,1.534142112969103e+25
8667,1.4893627075823862e+25
8668,1.3982511427204794e+25
8669,1.5264645002289133e+25
