,Buy_Sell_Samples
7845,3.088381945291273e+20
7846,8.731945599981064e+18
7847,7.40102364625603e+18
7848,8.567093429967149e+18
7849,4.27697236101267e+19
7850,3.9627342770853275e+20
7851,1.1998554175695874e+20
7852,1.3256724224004078e+19
7853,1.2818614370471361e+20
7854,2.232617106349416e+19
7855,4.990027072513667e+18
7856,4.349253818419265e+17
7857,1.5057563629057168e+22
7858,2.9609472618444427e+19
7859,2.7461886790565704e+19
7860,6.46138968146349e+20
7861,5.310817369162037e+19
7862,2.7709513896138772e+20
7863,8.579895447686431e+20
7864,2.2979495575156125e+22
7865,4.467641857298956e+18
7866,1.0362085412269063e+22
7867,7.532270494149622e+17
7868,1.1827345659180165e+21
7869,3.088573486710105e+21
7870,1.2479953236562284e+20
7871,1.3809673425761114e+17
7872,7.2777299671651e+22
7873,1.434516992020684e+18
7874,7.469850615290233e+19
7875,1.517984220702022e+20
7876,2.6587849661655777e+19
7877,3.033779715238409e+19
7878,5.991046304809374e+20
7879,2.422971358869339e+18
7880,6.679864642402363e+19
7881,2.574470200058693e+17
7882,7.479801355349801e+18
7883,5.298380853599431e+21
7884,1.0506666019413891e+20
7885,1.1856760164942459e+24
7886,2.2371530020361824e+20
7887,2.840913170728165e+21
7888,1.9225569003142426e+21
7889,9.022659463207777e+19
7890,6.036565710564605e+19
7891,1.3878635314394668e+18
7892,2.0975442863831725e+20
7893,2.1614641901150133e+20
7894,1.973320975362937e+19
7895,2.1805122240773976e+21
7896,1.2715922586950978e+22
7897,5.942354986334835e+24
7898,1.3388276847792824e+19
7899,5.716203534037988e+18
7900,6.2861429099786265e+19
7901,3.43215720736007e+18
7902,4.886357775300671e+19
7903,4.282876922039401e+20
7904,5.604751745189012e+19
7905,5.0564587451698925e+20
7906,3.935871141861821e+19
7907,5.2013997642785096e+20
7908,4.067415885038093e+18
7909,1.7481604255411096e+19
7910,8.109571958003484e+18
7911,2.869812498689031e+19
7912,2.18212854911786e+21
7913,1.8504138161205176e+22
7914,1.805009965503247e+21
7915,6.517425900901822e+18
7916,1.249367696135594e+20
7917,3.62816997685461e+20
7918,8.536234731712927e+21
7919,2.7371309615504245e+19
7920,4.0046561496954175e+21
7921,1.4016659619232637e+18
7922,8.171438188833762e+21
7923,3.101432980096801e+19
7924,5.5367924176904625e+20
7925,2.6091643815470452e+23
7926,2.895826579730323e+20
7927,5.854530819906732e+21
7928,1.0560810080614584e+19
7929,3.3577519311118356e+19
7930,1.6818458753251424e+23
7931,4.948358361812437e+19
7932,3.814000976448238e+22
7933,2.6912237214006395e+18
7934,8.252529309792366e+17
7935,7.119780615185692e+21
7936,4.867904375289184e+18
7937,3.3426872721806164e+20
7938,3.853312111071043e+19
7939,6.521725757006306e+20
7940,2.6511010994165614e+21
7941,7.178332737021208e+20
7942,2.798124350271122e+17
7943,1.2672729742942554e+22
7944,1.809798908789542e+21
7945,2.4739931743144208e+20
7946,2.3849332067390157e+18
7947,2.100317008313261e+22
7948,4.169992999417876e+19
7949,1.6929602333944727e+21
7950,4.74475293028787e+18
7951,1.6036799653880326e+20
7952,1.1930148052051121e+22
7953,4.835607853919985e+20
7954,1.0253380118021289e+20
7955,1.518811338515291e+19
7956,1.8172178968630512e+19
7957,2.5545058323252392e+22
7958,6.4958608215666835e+19
7959,3.1930044548988415e+22
7960,6.843069192463096e+21
7961,1.383402313855843e+22
7962,1.8713210534873874e+19
7963,2.937151976719816e+19
7964,4.078521689425959e+20
7965,1.0021986933821946e+21
7966,1.8229305914106888e+19
7967,9.780721738443747e+17
7968,4.319319194555221e+22
7969,5.255846496056753e+20
7970,1.050455683781222e+22
7971,5.791728601473442e+21
7972,5.361199874939626e+19
7973,6.525071623829185e+20
7974,2.0744497393300399e+24
7975,2.2350022245117584e+21
7976,7.614062710886618e+18
7977,1.5180795225810662e+23
7978,3.3885739344856416e+19
7979,3.90184448671311e+21
7980,4.131329116887e+21
7981,2.606264624369675e+21
7982,4.901352778256544e+20
7983,1.5518996454575193e+21
7984,1.9344325625609912e+21
7985,4.7276399644414464e+17
7986,4.15701165601798e+19
7987,3.737011348898146e+19
7988,3.189845258783161e+20
7989,2.053990589778949e+20
7990,1.0547824913146801e+21
7991,1.6724097228825267e+20
7992,4.106797093861953e+24
7993,1.8050127357523486e+22
7994,2.6534327832132924e+20
7995,1.2970142986703888e+22
7996,1.0238136016924631e+23
7997,4.288005494229414e+17
7998,1.0867771501198695e+20
7999,3.1798536370293775e+20
8000,9.688227149425188e+21
8001,6.530429932179246e+18
8002,4.624294757384312e+18
8003,7.250012663867247e+21
8004,6.620525673227256e+18
8005,1.5799660446361056e+20
8006,2.579729955902305e+21
8007,1.6643068177191025e+19
8008,4.203636741405799e+21
8009,9.016098104542506e+19
8010,2.7445668835324797e+19
8011,8.597066117159264e+21
8012,2.9782599914227175e+19
8013,2.6979466296242556e+20
8014,1.351669958007649e+23
8015,4.863417219419621e+18
8016,7.747362494720702e+20
8017,1.3872967277229072e+19
8018,4.657466974424471e+21
8019,8.506498243890128e+20
8020,1.8843161416374003e+18
8021,9.086122449685495e+20
8022,2.022598076014896e+18
8023,4.595398420124242e+19
8024,8.22521643550226e+20
8025,3.7573377475168227e+20
8026,3.29188727286646e+20
8027,1.9821364785852252e+21
8028,2.5796798542210626e+19
8029,1.63156448975483e+20
8030,4.6220021735005655e+21
8031,2.3180355634001175e+19
8032,2.190535127551196e+22
8033,6.349476941870816e+22
8034,1.40385961487957e+19
8035,6.247282872372864e+21
8036,9.357181425110526e+20
8037,8.757842915104947e+18
8038,9.318804721577651e+19
8039,1.6338136192232228e+18
8040,5.893912211895288e+20
8041,1.5016986609729703e+20
8042,3.307491735825333e+17
8043,2.2611269432294584e+18
8044,2.1221879601531807e+20
8045,9.106918452898137e+20
8046,2.2972488468437277e+20
8047,3.9558898112886525e+20
8048,6.243621154486815e+20
8049,1.3737040032293103e+21
8050,5.90513769548114e+19
8051,3.744418331310522e+20
8052,6.513773541929523e+19
8053,1.2917027518888637e+20
8054,2.6895515801017295e+19
8055,8.97675069525881e+21
8056,1.5270381977508524e+19
8057,4.014420045111396e+20
8058,6.933435106142482e+18
8059,4.710682177725259e+19
8060,4.27513378216629e+18
8061,2.1481510876683525e+20
8062,1.0375127077280677e+21
8063,1.7894541672452116e+19
8064,2.635474426496989e+21
8065,8.012176532982662e+23
8066,2.0469351931098927e+19
8067,6.234741107362774e+20
8068,1.7247605016130732e+20
8069,1.8274448066274126e+19
8070,2.2569967078117071e+18
8071,3.513409421965521e+18
8072,9.419816249709768e+20
8073,4.121937808695336e+18
8074,2.810583546243326e+22
8075,1.1202233477520808e+21
8076,7.85058100489825e+20
8077,2.7065170163862544e+21
8078,7.09372395543059e+19
8079,8.921418695518885e+20
8080,2.984999268311479e+22
8081,1.2951573344608627e+19
8082,1.2381212322651444e+20
8083,2.4996000415104668e+19
8084,9.828813454146019e+20
8085,1.7055532900080456e+19
8086,6.208773932272132e+20
8087,5.6396090543196594e+19
8088,4.765665437121779e+17
8089,2.2036537644493693e+21
8090,5.760027369389197e+20
8091,2.800461529877426e+18
8092,2.7733374669080785e+19
8093,7.021757150029507e+21
8094,5.031027931967487e+22
8095,1.9425509026809813e+20
8096,1.1440942674043121e+20
8097,3.6264663993503842e+19
8098,7.603030230101902e+22
8099,4.7496425396232815e+20
8100,4.939646694400185e+22
8101,1.0446114252033618e+21
8102,2.8277147267591068e+20
8103,4.5206756396784615e+20
8104,2.005774326392113e+19
8105,1.020459942301117e+21
8106,4.616058712499895e+19
8107,2.8805047825307224e+21
8108,6.8048198915989384e+16
8109,1.5414325647791366e+19
8110,7.607485584770163e+19
8111,1.4910609271496766e+22
8112,3.997900702898393e+18
8113,4.059514698257959e+19
8114,7.601162638322954e+17
8115,1.5126550120075132e+22
8116,3.4276745211411564e+18
8117,1.7119703251922e+21
8118,3.121003210363206e+16
8119,2.9437859000345906e+20
8120,4.32898886116053e+19
8121,1.2028017874697676e+20
8122,1.9842450417456556e+20
8123,4.624203811540727e+19
8124,1.705738081452981e+22
8125,1.556203087198056e+20
8126,7.718050714207985e+17
8127,1.3871908092116494e+20
8128,1.7577127641771644e+22
8129,8.95588636886579e+19
8130,7.755946525204969e+20
8131,1.7559056067786716e+20
8132,6.007209070746541e+19
8133,1.4110576416468152e+19
8134,1.2242408769366949e+21
8135,1.1116286710045924e+20
8136,6.988855963405474e+20
8137,2.3682696512771347e+21
8138,9.901491010465597e+24
8139,4.321529131847461e+19
8140,6.500087225850619e+17
8141,1.1015304616878144e+21
8142,3.0456472233737247e+18
8143,3.247868936717947e+22
8144,1.544500075067074e+21
8145,5.600075393445615e+20
8146,3.699527739854386e+19
8147,4.281540136433573e+22
8148,2.340496156624044e+20
8149,3.859375222953404e+18
8150,5.462378092252586e+20
8151,1.3368975179659818e+23
8152,7.497132013691392e+21
8153,1.0790430461248283e+18
8154,6.902201297690391e+20
8155,1.1596083560637037e+19
8156,3.468560238019437e+20
8157,7.448498804762418e+21
8158,1.5229579310638288e+20
8159,9.911513868701493e+20
8160,4.16089488385024e+21
8161,8.434170247961146e+19
8162,5.900016287180474e+18
8163,1.1347448885923574e+18
8164,2.8791911081004733e+18
8165,4.856901038661823e+19
8166,1.1613958985217352e+18
8167,5.422649820411872e+18
8168,5.141226850840005e+20
8169,4.397182167726294e+22
8170,1.3677212170664765e+20
8171,1.1694338268837514e+21
8172,9.158763959436288e+17
8173,2.363801036578853e+18
8174,1.6681823537403372e+19
8175,2.875311549586977e+19
8176,1.965707045839666e+20
8177,1.1605542252128582e+19
8178,2.4281661827430377e+21
8179,4.363836519252078e+20
8180,2.523137468686633e+21
8181,2.1046402690513407e+20
8182,1.6491754940975706e+21
8183,2.6175743254911936e+20
8184,1.1345123493746231e+19
8185,1.2503860933367182e+21
8186,5.773710697599806e+20
8187,8.986986752076313e+18
8188,1.799002896820791e+21
8189,2.0675272014315282e+19
8190,1.5899603219052983e+20
8191,2.258722241050278e+19
8192,4.2918882385255285e+19
8193,1.235096528513954e+21
8194,8.617983219804014e+20
8195,1.0759135955765395e+22
8196,4.938565564339967e+18
8197,1.0998333645303627e+21
8198,3.754396563603444e+19
8199,4.462732706370429e+24
8200,1.9384668822519032e+18
8201,1.5715066240170484e+22
8202,1.4816035741048822e+21
8203,3.754204809469746e+20
8204,2.9575829582568124e+19
8205,2.1782290102542078e+19
8206,4.26416780754392e+20
8207,7.529248824358149e+20
8208,2.675227536467711e+18
8209,3.4826890822292115e+21
8210,2.078474364445836e+18
8211,3.712233976827884e+18
8212,4.473225005899965e+20
8213,1.1480242770453086e+21
8214,9.887524723418199e+17
8215,4.805533555879595e+20
8216,2.8165666235156423e+19
8217,4.028109229592273e+20
8218,7.450515047327399e+18
8219,1.9439413918799237e+22
8220,8.70874973162658e+17
8221,1.562414472340769e+21
8222,4.954122152389844e+19
8223,8.547171614898013e+21
8224,4.906265453851234e+19
8225,1.3539600186489831e+20
8226,1.62182436429873e+21
8227,1.56326532911916e+20
8228,2.3525947658770187e+24
8229,3.0188785425405305e+19
8230,1.7642929023781113e+20
8231,2.3697612869329817e+20
8232,2.8170881300815148e+20
8233,5.174798399508888e+19
8234,2.525818397637227e+19
8235,4.522519494611383e+19
8236,2.0286712473792004e+19
8237,3.617707073406469e+19
8238,5.026039734063913e+21
8239,1.718387376268093e+19
8240,2.0186307639918117e+22
8241,9.033466827106959e+18
8242,1.8008870103841472e+23
8243,3.8279659518782597e+20
8244,7.998455833049976e+20
8245,1.4123386868266678e+21
8246,1.066973725914738e+19
8247,3.516077194800283e+20
8248,2.195589979238581e+21
8249,1.7024117986676418e+20
8250,3.095036068072715e+21
8251,1.116307969698651e+23
8252,1.7201689144868662e+22
8253,7.663748295376311e+17
8254,1.0513373176524858e+21
8255,1.8812713447120123e+21
8256,5.835038771775033e+19
8257,1.4943485981026186e+20
8258,7.88508976294439e+18
8259,7.442671564405712e+21
8260,1.1926820926558804e+21
8261,1.6888597820081098e+20
8262,2.5824223676627267e+18
8263,5710224730920987.0
8264,3.5587146268314906e+18
8265,5.3096320405046985e+19
8266,7.585331668150562e+20
8267,2.453564423080028e+19
8268,7.652402007855133e+18
8269,1.0444968465625442e+20
8270,2.18000173499549e+19
8271,1.741834357654845e+20
8272,1.3574487862580423e+21
8273,1.1985931160190574e+17
8274,1.1194559674029718e+20
8275,7.274817710372331e+19
8276,4.718903696867341e+16
8277,4.52845945246627e+21
8278,8.200582800611305e+20
8279,3.536250243956603e+21
8280,2.2963171825357806e+18
8281,6.683127113203029e+20
8282,1.8864902300211518e+20
8283,5.2932418031478394e+17
8284,2.702695073897329e+19
8285,4.544222187864391e+19
8286,3.264673613165449e+19
8287,1.9618072384378832e+17
8288,5.8331015712025145e+22
8289,3.823811619100034e+20
8290,2.60809734776625e+20
8291,1.0485396053793487e+20
8292,5.396228232001035e+18
8293,3.990257192019891e+17
8294,2.71070796631591e+18
8295,5.306009576156143e+19
8296,7.493495597873737e+18
8297,2.759235056575501e+17
8298,3.63939691853931e+18
8299,4.10748491491893e+22
8300,7.258934631616471e+19
8301,4.192881646928727e+17
8302,2.2971453951451883e+21
8303,9.681760861906756e+18
8304,1.586954427204199e+18
8305,8.729869778883784e+16
8306,5.963437925471057e+21
8307,1.0160792490114802e+19
8308,4.082633705963297e+23
8309,5.583859686236228e+19
8310,4.895885117587616e+18
8311,3.5308227267974423e+22
8312,1.0532226589156128e+20
8313,2.1886873905049705e+18
8314,1.8670095802555827e+18
8315,1.5120854441554316e+23
8316,5.625119252925308e+21
8317,5.596888367825356e+20
8318,5.291795385256713e+19
8319,1.0544693550679397e+21
8320,1.1540968419148659e+19
8321,1.6177963030962752e+18
8322,1.6811713452003794e+22
8323,5.010457314486628e+22
8324,9.527498564690487e+19
8325,1.0558223870454307e+19
8326,3.578814100332697e+22
8327,4.658856398526489e+18
8328,7.627526435088359e+21
8329,1.972183666933517e+18
8330,1.6612779605744874e+20
8331,1.3478608004329736e+17
8332,3.2318244472156724e+20
8333,7.530846010838875e+17
8334,7.664362553366553e+19
8335,1.2554673259723165e+22
8336,1.2183529156957692e+19
8337,5.512346885098681e+18
8338,2.0155383802462706e+20
8339,2.362331716591235e+20
8340,6.718847591269371e+22
8341,3.0139116757232194e+19
8342,9.862178767380941e+20
8343,1.090991395764064e+20
8344,7.925785185283435e+22
8345,6.893073943319726e+18
8346,4.097660715088318e+20
8347,2.895723615838014e+19
8348,1.2274154308114838e+19
8349,1.1309697957775479e+19
8350,3.988643195601139e+17
8351,3.639365787550309e+20
8352,8.156597020090175e+20
8353,4.932814592029116e+19
8354,2.0227707725055027e+21
8355,2.8960113247877667e+20
8356,2.734895786552774e+19
8357,3.494358064516202e+18
8358,3.19992033929904e+17
8359,4.547613214398761e+19
8360,7.689470635288975e+20
8361,3.3223787653690155e+19
8362,1.3781031467924036e+19
8363,7.67511938236575e+19
8364,1.7160050562712023e+18
8365,8.630736440255543e+20
8366,1.2697548356043822e+21
8367,1.8689340080829227e+19
8368,1.81889347941758e+20
8369,1.8063678168542367e+20
8370,1.6177016013167792e+19
8371,1.6811181589456617e+21
8372,3.3157064058935175e+22
8373,1.8244379045062826e+19
8374,3.257508409457783e+19
8375,7.805892273405072e+18
8376,1.2039370345172482e+19
8377,1.604814161955955e+20
8378,2.8382677455587434e+19
8379,1.8099353605054802e+19
8380,2.824718544682146e+20
8381,4.829255388499869e+18
8382,2.949237791557799e+18
8383,5.02569765643729e+21
8384,1.621034516137271e+18
8385,9.039376469992113e+17
8386,3.9814314006643206e+20
8387,3.6786878128175672e+22
8388,1.7174626967949646e+21
8389,4.041139717283777e+22
8390,1.6734632843188224e+19
8391,7.532372337739083e+16
8392,2.0620734970785058e+20
8393,1.949505325590717e+22
8394,5.457158459722576e+19
8395,1.0671286684516077e+20
8396,8.289249584307806e+20
8397,2.7794004971184167e+21
8398,6.061346484854479e+20
8399,1.549858223905977e+20
8400,2.830951114375265e+18
8401,1.0601829867868482e+19
8402,2.160511058635574e+21
8403,6.018889010770287e+18
8404,1.2272376866778754e+20
8405,1.4110814439200887e+19
8406,8.87206002403702e+21
8407,3.850480631231161e+19
8408,7.118853066835704e+20
8409,6.595215252683575e+19
8410,4.682289488744996e+19
8411,9.815885027872272e+19
8412,1.1107615452691474e+20
8413,1.671646844957678e+21
8414,2.4360792871779727e+18
8415,1.1610634273024e+20
8416,1.857777153924396e+21
8417,4.965397754161892e+20
8418,6.829099377913466e+21
8419,6.366716888944342e+20
8420,1.688919704537026e+18
8421,4.199090234368731e+21
8422,8.466839003042377e+20
8423,2.09574825723243e+19
8424,2.7991557504003693e+20
8425,1.86206753587491e+18
8426,1.3962278846632739e+20
8427,1.166299962791938e+21
8428,1.6696276969616216e+22
8429,9.225006868381621e+20
8430,5.851917110038827e+18
8431,2.7901693341349305e+20
8432,2.185065766385503e+20
8433,3.263407976024352e+19
8434,2.9529160968651633e+21
8435,3.3965525831545415e+20
8436,5.089510895573936e+18
8437,4.915380297021256e+20
8438,4.900984194719475e+18
8439,2.502493985324535e+19
8440,7.715980511757374e+19
8441,1.505236147835035e+19
8442,1.1790390067413577e+20
8443,1.9661096172211706e+20
8444,4.722052325232301e+18
8445,7.307564648505693e+20
8446,1.0412788647769793e+22
8447,3.4184394488258106e+17
8448,7.685225967028371e+17
8449,1.619702817357204e+19
8450,5.927544630211928e+20
8451,8.081840698655398e+19
8452,3.132629575506757e+20
8453,4.1796209659214593e+21
8454,1.8085304109948123e+21
8455,1.7114840847525282e+21
8456,1.5222656163268204e+21
8457,2.467076465193356e+20
8458,5.981349601296556e+18
8459,3.727543292402948e+20
8460,1.4855205182800734e+23
8461,8.893656382831479e+21
8462,1.2969115297813694e+19
8463,8.46703775091928e+19
8464,3.495370755576154e+20
8465,3.2943821780980224e+18
8466,4.9123693751653645e+17
8467,1.5321240387841013e+20
8468,6.551517307444511e+21
8469,2.5653229504055714e+19
8470,5.4662132786425315e+19
8471,1.3402557109397018e+21
8472,6.167137977475827e+21
8473,8.423353921207786e+16
8474,4.0853527485250856e+16
8475,6.164768175057539e+19
8476,2.176357817664723e+19
8477,4.651476771840263e+19
8478,8.959421704462805e+21
8479,1.443592705777092e+21
8480,5.948731436513279e+20
8481,1.3240254397488377e+20
8482,1.9238723684624345e+20
8483,8.47962334279767e+19
8484,6.702908533779321e+20
8485,2.354670367850229e+22
8486,1.8606010700439024e+20
8487,2.524127897653028e+18
8488,1.7236687962524937e+21
8489,9.867698160571291e+17
8490,1.083434639487183e+21
8491,7.171636633961644e+19
8492,2.898061318865221e+21
8493,6.696659924569779e+21
8494,3.093452872376144e+19
8495,2.082668829774259e+19
8496,6.659232568674717e+19
8497,1.4503153207360278e+20
8498,1.0869119343311783e+22
8499,8.024022133943773e+18
8500,1.0144810435884828e+20
8501,7.3435029465369805e+19
8502,6.536113347398963e+18
8503,1.4675076943972422e+20
8504,1.6493738583209877e+21
8505,6.445870174251738e+19
8506,3.418573461276323e+19
8507,1.0157160553469169e+20
8508,1.9338508092595362e+20
8509,3.320238399275456e+20
8510,2.9119438890547552e+19
8511,1.1610914619023376e+20
8512,2.6172326180895793e+21
8513,2.31256586928609e+18
8514,1.3164042097194675e+20
8515,1.3999911123832488e+19
8516,1.102936343453223e+19
8517,5.6854500398725146e+17
8518,1.8060434351036928e+22
8519,2.6138202491918602e+19
8520,6.148618528606359e+19
8521,1.6574496033601638e+20
